,Season,Episode,Speaker,Line,date_job
129,2.0,2.0,Carrie,"Fed up with lonely mornings, cuddle-free nights and the lack of unconditional love she longed for Charlotte took matters into her own hands.",
130,2.0,2.0,Carrie,"She combed the city for the perfect specimen of breeding, style and trendiness.",
131,2.0,2.0,Charlotte,"Henry, I'm home.",
132,2.0,2.0,Charlotte,"Hi, my good boy.",
133,2.0,2.0,Carrie,"Until she found the perfect man, Charlotte would have the perfect dog.",
134,2.0,2.0,Carrie,"That night, Samantha, who was never good at keeping a secret found the one thing she couldn 't say was the only thing she could think about.",
135,2.0,2.0,James,"Sweetheart, is anything wrong? If there is, I want you to tell me.",
136,2.0,2.0,Samantha,"No, honey, I'm tired.",
137,2.0,2.0,James,"I feel like you've become so distant, like you're upset with me about something.",
138,2.0,2.0,Samantha,I'm sorry.,
139,2.0,2.0,Samantha,"It's not you, it's me.",
140,2.0,2.0,Samantha,I'm not upset about anything.,
141,2.0,2.0,Samantha,You're wonderful.,
142,2.0,2.0,James,Will you come see a couple's counselor with me? ,
143,2.0,2.0,Carrie,Samantha dreaded the shrink the way most people feared the dentist.,
144,2.0,2.0,Samantha,If it's really important to you ,
145,2.0,2.0,James,Great.,
146,2.0,2.0,Samantha,Goodnight.,
147,2.0,2.0,Carrie,She longed for the simple days of emotional unavailability and hot one-night stands.,
148,2.0,2.0,Carrie,"Meanwhile, across town, Miranda was appearing as Eliza Doolittle in My Filthy Lady.",
149,2.0,2.0,Aaron Melman,I just love kissing this sensitive spot right here.,
150,2.0,2.0,Aaron Melman,Do you like that? Tell me what you like.,
151,2.0,2.0,Miranda,That.,
152,2.0,2.0,Aaron Melman,"You like my hand there, caressing your breast?",
153,2.0,2.0,Miranda,Sure.,
154,2.0,2.0,Aaron Melman,Gently pinching your nipple.,
155,2.0,2.0,Miranda,Fine.,
156,2.0,2.0,Aaron Melman,Kissing my chest.,
157,2.0,2.0,Aaron Melman,That's hot.,
158,2.0,2.0,Aaron Melman,That really turns me on.,
159,2.0,2.0,Aaron Melman,How's it feel? Hot?,
160,2.0,2.0,Miranda,Hot.,
161,2.0,2.0,Aaron Melman,And?,
162,2.0,2.0,Miranda,- Hairy? ,
163,2.0,2.0,Aaron Melman,"- God, you're getting me hard. Tell me how it feels.",
164,2.0,2.0,Miranda,Big.,
165,2.0,2.0,Aaron Melman,And? ,
166,2.0,2.0,Miranda,Hard? - Rock hard.,
167,2.0,2.0,Aaron Melman,- Keep talking.,
168,2.0,2.0,Miranda,A big rock.,
169,2.0,2.0,Miranda,A hard rock.,
170,2.0,2.0,Miranda,"A big, hard rock.",
171,2.0,2.0,Miranda,- A sausage.,
172,2.0,2.0,Aaron Melman,"- Baby, you are so nasty.",
173,2.0,2.0,Carrie,"Surprisingly, once Miranda opened her mouth, it was difficult to shut up.",
174,2.0,2.0,Miranda,"A big, throbbing, rock-hard sausage.",
175,2.0,2.0,Carrie,"That night, I took Susan-Sharon to meet the new male in Charlotte's life.",
176,2.0,2.0,Carrie,"True to form, he was already falling far short of her high expectations.",
177,2.0,2.0,Charlotte,He did it a minute ago.,
178,2.0,2.0,Carrie,He was inconsistent ,
179,2.0,2.0,Charlotte,Get the ball.,
180,2.0,2.0,Carrie,"selfishly stubborn, and hopelessly codependent.",
181,2.0,2.0,Charlotte,Isn't he smart? ,
182,2.0,2.0,Susan-Sharon,"We can't stay, I want to be at your place if Richard calls.",
183,2.0,2.0,Carrie,Aren't you leaving him?,
184,2.0,2.0,Susan-Sharon,"If he calls, I want to say I won't talk to him.",
185,2.0,2.0,Charlotte,That's passive aggressive.,
186,2.0,2.0,Charlotte,You should only talk if you have something to say.,
187,2.0,2.0,Susan-Sharon,- Do you believe I married a prick? - ,
188,2.0,2.0,Carrie,You didn't know he was a prick.,
189,2.0,2.0,Susan-Sharon,I just can't believe that prick hasn't called.,
190,2.0,2.0,Susan-Sharon,"Although, he does have this sweet side.",
191,2.0,2.0,Susan-Sharon,You just don't know him very well.,
192,2.0,2.0,Susan-Sharon,"Did I do the right thing, Henry? Should I give him another chance ",
193,2.0,2.0,Charlotte,"He's a dog, not an oracle.",
194,2.0,2.0,Carrie,"The next morning, I woke up to an unsettling birthday surprise.",
195,2.0,2.0,Carrie,Coming.,
196,2.0,2.0,Flower Delivery ,Sign here.,
197,2.0,2.0,Carrie,Thank you.,
198,2.0,2.0,Carrie,My God.,
199,2.0,2.0,Samantha,"""Best wishes on your birthday.",
200,2.0,2.0,Carrie,""" It's from Big.",
201,2.0,2.0,Samantha,- What kind of flowers?,
202,2.0,2.0,Carrie," - Roses, red. Big.",
203,2.0,2.0,Carrie,Expensive. - What do you think it means? ,
204,2.0,2.0,Miranda,- It means rip up the card.,
205,2.0,2.0,Samantha,And watch out for the thorns.,
206,2.0,2.0,Charlotte,"No, this is the grand gesture.",
207,2.0,2.0,Miranda,The grand gesture? ,
208,2.0,2.0,Charlotte,"If you break up, and he disappears from your life it wasn't meant to be. But if they make a powerful declaration of their love, then you have to reconsider.",
209,2.0,2.0,Miranda,"You think a dozen roses and a card saying, ""Best wishes"" qualifies as a grand gesture? ",
210,2.0,2.0,Charlotte,"You know men. They can never say, ""I was wrong.",
211,2.0,2.0,Charlotte,""" They just send flowers.",
212,2.0,2.0,Miranda,Sometimes a rose is just a rose.,
213,2.0,2.0,Samantha,"Jewelry, that's another story.",
214,2.0,2.0,Charlotte,"Henry, no.",
215,2.0,2.0,Charlotte,"Henry, no, not the purse.",
216,2.0,2.0,Carrie,I really don't need this on my birthday.,
217,2.0,2.0,Carrie,"What does this mean, the ball's in my court or something? I don't want to play games.",
218,2.0,2.0,Carrie,This is not the grand gesture.,
219,2.0,2.0,Carrie,This is the vague gesture which is worse than no gesture.,
220,2.0,2.0,Samantha,"Under the guise of thoughtfulness, he's being very selfish.",
221,2.0,2.0,Miranda,"I agree, he's muddied the waters.",
222,2.0,2.0,Charlotte,You're all just cuckoo.,
223,2.0,2.0,Charlotte,He sends flowers on her birthday and you condemn him.,
224,2.0,2.0,Charlotte,"Henry, no.",
225,2.0,2.0,Charlotte,"No, damn it.",
226,2.0,2.0,Samantha,"For chrissake, give the dog a break.",
227,2.0,2.0,Charlotte,He's eaten four pairs of shoes.,
228,2.0,2.0,Charlotte,I don't want him starting on purses.,
229,2.0,2.0,Charlotte,"Damn it, now.",
230,2.0,2.0,Charlotte,We're gonna go home.,
231,2.0,2.0,Charlotte,"You wanted to get out and socialize, but you'll have to learn to behave.",
232,2.0,2.0,Miranda,Speaking of cuckoo ,
233,2.0,2.0,Carrie,Charlotte was at the point where she was starting to see the real Henry. But she did raise a valid question.,
234,2.0,2.0,Carrie,"Was, ""I was wrong,"" the one thing Mr.",
235,2.0,2.0,Carrie,Big couldn 't say? I realized that just because we were no longer together didn 't mean I couldn 't be polite.,
236,2.0,2.0,Carrie,It's me.,
237,2.0,2.0,Carrie,Carrie.,
238,2.0,2.0,Big,How are you? ,
239,2.0,2.0,Carrie,Great. I wanted to call and thank you for the flowers.,
240,2.0,2.0,Carrie,That was thoughtful of you.,
241,2.0,2.0,Big,"My secretary had it on her calendar, so I, you know  ",
242,2.0,2.0,Carrie,Your secretary sent them?,
243,2.0,2.0,Big,"I sent the flowers, my secretary alerted me to the day.",
244,2.0,2.0,Carrie,That was very thoughtful of her and you for sending them.,
245,2.0,2.0,Big,You're welcome. What are you doing on the big day?,
246,2.0,2.0,Carrie,"Stanford's arranged this party down at Layla, that Moroccan restaurant.",
247,2.0,2.0,Carrie,You should come.,
248,2.0,2.0,Carrie,"The instant the words popped out of my mouth, I regretted them.",
249,2.0,2.0,Big,I made plans already.,
250,2.0,2.0,Carrie,Or not.,
251,2.0,2.0,Carrie,"I mean, just forget it.",
252,2.0,2.0,Big,I could stop by later.,
253,2.0,2.0,Carrie,Fine.,
254,2.0,2.0,Carrie,Whatever.,
255,2.0,2.0,Big,I may bring someone.,
256,2.0,2.0,Carrie,Come and bring that person and maybe I'll see you later.,
257,2.0,2.0,Carrie,Thank you again for the thoughtful flowers.,
258,2.0,2.0,Carrie,I couldn't believe it.,
259,2.0,2.0,Carrie,I had just invited my ex and his date to my birthday party.,
260,2.0,2.0,Carrie,As if getting older wasn't traumatic enough.,
261,2.0,2.0,Carrie,That afternoon in the office of Velma Rudin celebrated psychologist and author of In-to-me-see A Couple's Guide to Intimacy Samantha did her best not to say the thing she knew she shouldn 't say.,
262,2.0,2.0,James,I've noticed that our sex life has diminished.,
263,2.0,2.0,Samantha,"That's normal, isn't it? I mean, after a while ",
264,2.0,2.0,Velma Rudin,How long has it been?,
265,2.0,2.0,James,A month.,
266,2.0,2.0,Velma Rudin,Have fun with your sexuality.,
267,2.0,2.0,Velma Rudin,Have you tried playing erotic games? ,
268,2.0,2.0,Carrie,"Samantha almost confessed that James had been playing ""hide the salami"" since they met.",
269,2.0,2.0,Samantha,I'm just not feeling very sexual these days.,
270,2.0,2.0,James,I saw you masturbating the other day when I came out of the shower.,
271,2.0,2.0,Velma Rudin,Many women are simply unable to achieve orgasm through intercourse.,
272,2.0,2.0,Velma Rudin,It's nothing to be ashamed of.,
273,2.0,2.0,James,You have a problem with intimacy.,
274,2.0,2.0,Samantha,"No, that's not it.",
275,2.0,2.0,James,- What is it? ,
276,2.0,2.0,Samantha,- It's nothing.,
277,2.0,2.0,James,"Nothing you say can hurt me, as long as it's what you're feeling.",
278,2.0,2.0,Velma Rudin,That seems to be all the time we have for today.,
279,2.0,2.0,Velma Rudin,"Nice work, you two.",
280,2.0,2.0,Velma Rudin,"Shall we say next week, same time? ",
281,2.0,2.0,James,Good for me.,
282,2.0,2.0,Carrie,"The idea of seeing Velma ""In-to-me-see"" Rudin on a weekly basis was much more than Samantha could bear.",
283,2.0,2.0,Samantha,Your penis is too small.,
284,2.0,2.0,James,Excuse me? ,
285,2.0,2.0,Samantha,It doesn't and it just it can't. I can't.,
286,2.0,2.0,Samantha,It's just too damn small.,
287,2.0,2.0,James,Did you ever stop to think that maybe your vagina is too big? ,
288,2.0,2.0,Samantha,What can I say? I need a big dick.,
289,2.0,2.0,Velma Rudin,I hear that.,
290,2.0,2.0,Carrie,As Samantha paid the price of mentioning the unmentionable Miranda discovered that free speech comes with a cost of its own.,
291,2.0,2.0,Miranda,I just love putting my hand around your cock.,
292,2.0,2.0,Aaron Melman,"I just love hearing you say ""cock.",
293,2.0,2.0,Miranda,""" Your big hard cock.",
294,2.0,2.0,Miranda,"Cock, cock, cock.",
295,2.0,2.0,Miranda,Why couldn't I ever say that before? It's just a word.,
296,2.0,2.0,Miranda,Why does it turn us both on when I say it?,
297,2.0,2.0,Aaron Melman,What else do you like?,
298,2.0,2.0,Miranda," I like it when you're rough. When you throw my legs over your head, I lose control.",
299,2.0,2.0,Aaron Melman,What do I like? ,
300,2.0,2.0,Miranda,You like it when I'm biting your nipple.,
301,2.0,2.0,Aaron Melman,What else? ,
302,2.0,2.0,Miranda,You like it when I'm kissing your balls.,
303,2.0,2.0,Aaron Melman,Keep going.,
304,2.0,2.0,Miranda,You really like it when I slip my finger in your ass.,
305,2.0,2.0,Aaron Melman,Excuse me? ,
306,2.0,2.0,Miranda,You just love a finger in your ass.,
307,2.0,2.0,Miranda,"How could I know, ""You love a finger in your ass"" is the one thing you can't say? ",
308,2.0,2.0,Samantha,"Trust me, that's not the only thing.",
309,2.0,2.0,Miranda,"- But it's true, he enjoys it.",
310,2.0,2.0,Susan-Sharon,- So do a lot of men.,
311,2.0,2.0,Carrie,"They enjoy it, but don't want it brought to their attention.",
312,2.0,2.0,Stanford Blatch,"Personally, I don't like anything in my ass.",
313,2.0,2.0,Stanford Blatch,I know that may come as a surprise.,
314,2.0,2.0,Miranda,I just feel so betrayed.,
315,2.0,2.0,Miranda,"He wanted me to talk dirty, I got into it, then he pulled the rug out from under me.",
316,2.0,2.0,Charlotte,Men are so frustratingly inconsistent.,
317,2.0,2.0,Charlotte,That's why I love my Henry.,
318,2.0,2.0,Charlotte,He's a big love bug.,
319,2.0,2.0,Charlotte,You tell him anything and he licks your face.,
320,2.0,2.0,Carrie,"Charlotte, you may be onto something.",
321,2.0,2.0,Carrie,Another double vodka rocks for the birthday girl.,
322,2.0,2.0,Carrie,"The truth was, vodka was my only ally.",
323,2.0,2.0,Carrie,"At any moment, Big was gonna walk in with his gorgeous date smile at me like some distant stranger and say something crushing Happy birthday, baby.",
324,2.0,2.0,Carrie,Glad you could make it.,
325,2.0,2.0,Big,I can't stay long.,
326,2.0,2.0,Big,I left my camel outside. You remember Jack?,
327,2.0,2.0,Carrie, Jack is your date? ,
328,2.0,2.0,Big,"I wasn't aware we were formally dating, but ",
329,2.0,2.0,Carrie,It is so good to see you again. How have you been? ,
330,2.0,2.0,Mr. Marvelous,"Marvelous, I split up with a bitch who broke my heart. She didn't get my money.",
331,2.0,2.0,Carrie,Happy birthday to me.,
332,2.0,2.0,Carrie,"An hour later, my Arabian Nights fantasy birthday felt like Midnight Express.",
333,2.0,2.0,Big,- How are you? ,
334,2.0,2.0,Carrie,- Great. How are you?,
335,2.0,2.0,Big, Good. Fine.,
336,2.0,2.0,Carrie,Good.,
337,2.0,2.0,Miranda,"Excuse me, what is your ex doing at your birthday? ",
338,2.0,2.0,Carrie,I told him to drop by for a drink. I didn't think he'd stay for a lap dance.,
339,2.0,2.0,Susan-Sharon,"My God, have you tried the baba ganooj? It is to die for.",
340,2.0,2.0,Mr. Marvelous,I don't eat baba ganooj.,
341,2.0,2.0,Susan-Sharon,You don't know what you're missing.,
342,2.0,2.0,Stanford Blatch,I can't believe the bastard dared to come.,
343,2.0,2.0,Charlotte,I can't believe what she does with her navel.,
344,2.0,2.0,Stanford Blatch,"Please, I'm about to lose my couscous.",
345,2.0,2.0,Carrie,While I watched my ex get a Mesopotamian lap dance Susan-Sharon made a play for Mr.,
346,2.0,2.0,Carrie,Marvelous.,
347,2.0,2.0,Susan-Sharon,I can't deal with being single all over again.,
348,2.0,2.0,Susan-Sharon,Every relationship has its ups and downs.,
349,2.0,2.0,Susan-Sharon,My husband and I work very hard.,
350,2.0,2.0,Susan-Sharon,We probably don't spend enough damn time together.,
351,2.0,2.0,Susan-Sharon,Compounded by the fact that neither of us gets enough sleep.,
352,2.0,2.0,Susan-Sharon,"Then again, who does? I really never imagined myself as a divorcee, you know? It's more important to till your own soil than to go in search of greener pastures.",
353,2.0,2.0,Mr. Marvelous,Do you ever shut the fuck up? ,
354,2.0,2.0,Carrie,"In that moment, Susan-Sharon realized she desperately missed her husband. That night, Charlotte came home to a very unpleasant surprise.",
355,2.0,2.0,Charlotte,Bad! ,
356,2.0,2.0,Carrie,He and Charlotte soon parted ways.,
357,2.0,2.0,Carrie,"The one thing she could never say was, ""I got rid of the puppy.",
358,2.0,2.0,Carrie,""" We all know what happened to him.",
359,2.0,2.0,Carrie,He'd become the glue that put Susan-Sharon and her husband back together.,
360,2.0,2.0,Richard,Shut up.,
361,2.0,2.0,Richard,Shut the fuck up.,
362,2.0,2.0,Carrie,Although neither of them could admit that a dog saved their marriage.,
363,2.0,2.0,Carrie,"Later that evening, as my birthday passed into the early hours of just another day I found myself alone on the street with Mr.",
364,2.0,2.0,Carrie,Big.,
365,2.0,2.0,Big,Another year older.,
366,2.0,2.0,Carrie,And none the wiser.,
367,2.0,2.0,Big,That's the way it goes.,
368,2.0,2.0,Big,- Can I give you a ride home? ,
369,2.0,2.0,Carrie,"- No, I'm just gonna grab a cab.",
370,2.0,2.0,Big,- Do you need cab fare?,
371,2.0,2.0,Carrie," - No, I'm okay.",
372,2.0,2.0,Big,"Good, because I think I left all my $20 in that belly dancer's crotch.",
373,2.0,2.0,Carrie,Goodnight.,
374,2.0,2.0,Big,Goodnight.,
375,2.0,2.0,Carrie,"As I watched him go, I realized the one thing I couldn't say to Mr.",
376,2.0,2.0,Carrie,"Big was ""I'm still not over you.""",
377,,,,"""",
0,2.0,3.0,Carrie,"Manhattan, for millions of our forefathers, the gateway to hope opportunity and happiness beyond their wildest dreams.",
1,2.0,3.0,Carrie,"Today, that hope is still alive.",
2,2.0,3.0,Carrie,It's called The First Date.,
3,2.0,3.0,Carrie,"On Saturday nights, every restaurant in Lower Manhattan resembles its own little Ellis Island.",
4,2.0,3.0,Carrie,"Hordes of single women crowded into a hot, cramped space hoping to make it to their final destination: The state of matrimony.",
5,2.0,3.0,Carrie,Or at least to get a hot meal in transit.,
6,2.0,3.0,Carrie,Samantha didn't believe in The First Date.,
7,2.0,3.0,Carrie,But she did believe in sex after it.,
8,2.0,3.0,Harrison,I think you missed a drop.,
9,2.0,3.0,Carrie,Harrison was a very successful litigator who took steam baths with Ron Perlman and owned an apartment on the 39th floor of Museum Tower.,x
10,2.0,3.0,Carrie,An excellent first-date pedigree.,
11,2.0,3.0,Carrie,"After dinner, Harrison invited Samantha up to see his view.",
12,2.0,3.0,Harrison,I think you should know my specialty is sexual harassment.,
13,2.0,3.0,Samantha,Really.,
14,2.0,3.0,Samantha,So is mine.,
15,2.0,3.0,Harrison,This is a classic case: A classic case of entrapment.,
16,2.0,3.0,Harrison,"Beautiful woman, mind-altering wine I could claim temporary insanity.",
17,2.0,3.0,Samantha,I do have a prior record of driving men a little crazy.,
18,2.0,3.0,Harrison,You fit the profile.,
19,2.0,3.0,Harrison,Most sexual harassment cases are brought by older women.,
20,2.0,3.0,Samantha,"- I'm sorry? - No offense, but what are you: 40, 41? Samantha had celebrated her 35th birthday for as long as we could remember.",
21,2.0,3.0,Samantha,- I'm just gonna freshen up.,
22,2.0,3.0,Harrison,- I think you're pretty fresh already.,
23,2.0,3.0,Harrison,"Hey, sexy, I'm over here.",
24,2.0,3.0,Carrie,"There, next to his Brooks Brothers suits was the world's smallest cedar-lined den of inequity.",
25,2.0,3.0,Harrison,Slap me.,
26,2.0,3.0,Samantha,- You've got to be kidding.,
27,2.0,3.0,Harrison,- C'mon.,
